Employee ID,Year,Quarter,Current Employee Rating,Employee_Name
8697,2025,Q3,4.54,Hayley Chung
8698,2024,Q1,3.86,Dustin Snow
8699,2024,Q1,2.76,Lowan M Biden
8700,2023,Q1,4.14,Jordin Alexander
8701,2024,Q2,4.09,Skyla Santiago
8702,2025,Q3,4.27,Jason Foss
8703,2026,Q1,3.48,Aleena Mercer
8704,2026,Q4,4.61,Sidney Lewis
8705,2025,Q4,3.03,Saniyah Schroeder
8706,2026,Q4,2.59,Alice Dudley
8707,2025,Q4,3.15,Dennis Livingston
8708,2026,Q4,2.86,Noemi Brewer
8709,2026,Q3,1.41,Paul Moreno
8710,2026,Q4,4.82,Nevaeh Ponce
8711,2025,Q4,4.92,Peter Wong
8712,2024,Q1,2.78,Kamila Rosales
8713,2023,Q3,2.18,Rayne Chambers
8714,2023,Q3,3.19,Carleigh Schultz
8715,2025,Q2,2.63,Eliezer Stokes
8716,2022,Q1,1.82,Elyse Huerta
8717,2024,Q2,4.55,Cory Saunders
8718,2024,Q4,1.01,Tripp Blake
8719,2023,Q4,1.12,Jayleen Tran
8720,2022,Q3,4.87,Anderson Meadows
8721,2024,Q3,2.82,Sarahi Raymond
8722,2026,Q4,1.89,Lilliana Cowan
8723,2024,Q4,4.11,Aliana Pena
8724,2025,Q3,1.28,Shana Petingill
8725,2026,Q2,4.17,Caitlyn Vaughan
8726,2022,Q1,3.98,Jadyn Haley
8727,2023,Q1,4.87,Jayden Bolton
8728,2025,Q4,1.22,Kamden Paul
8729,2022,Q1,4.02,Charles Howard
8730,2024,Q3,2.04,John Forbes
8731,2022,Q1,2.04,Julia Vargas
8732,2023,Q2,1.56,Ulises Shea
8733,2024,Q2,1.61,Helen Billis
8734,2024,Q1,1.95,Landon Mayo
8735,2025,Q4,3.39,Julissa Hunts
8736,2026,Q2,4.7,Saige Jones
8737,2022,Q3,3.45,Beckett Beck
8738,2023,Q1,3.31,Giovanni Jenkins
8739,2022,Q4,4.62,Jeremy Meyer
8740,2022,Q2,2.18,Arianna Horton
8741,2026,Q1,2.23,Rylee Frye
8742,2022,Q1,2.65,Dean Little
8743,2025,Q3,1.54,Virginia Wallace
8744,2025,Q4,2.7,Carlo Carr
8745,2022,Q3,2.13,Kirsten Vance
8746,2022,Q3,3.09,Angelo Fox
8747,2023,Q4,3.66,Emery Roach
8748,2022,Q2,1.95,Camille Livingston
8749,2024,Q3,1.52,Johnathan Mayo
8750,2026,Q1,2.66,Lailah Hughes
8751,2024,Q2,3.86,Landen Figueroa
8752,2024,Q3,3.46,Axel Howe
8753,2023,Q2,4.27,Michael Carey
8754,2024,Q3,4.92,Kyler Cherry
8755,2026,Q1,4.36,America Buchanan
8756,2023,Q2,1.92,Ryan Rollins
8757,2024,Q3,1.11,Alessandra Lee
8758,2022,Q4,4.05,Joey Montes
8759,2026,Q3,3.09,Colby Wolfe
8760,2022,Q2,1.55,Armani Crawford
8761,2024,Q2,4.7,Donavan Chavez
8762,2023,Q4,3.48,Kiley Haynes
8763,2025,Q2,4.08,Jaydan Neal
8764,2025,Q4,3.82,Giselle Calderon
8765,2023,Q2,4.45,Gretchen Richards
8766,2025,Q4,4.85,Miles Gill
8767,2023,Q2,1.16,Trystan Ramos
8768,2022,Q4,4.39,Ellie Gill
8769,2026,Q1,4.82,Zaniyah Parks
8770,2026,Q2,2.19,Kayley Romero
8771,2022,Q1,1.69,Jessica Bunbury
8772,2024,Q4,3.06,Tyree Parsons
8773,2025,Q2,1.32,Lisa Lunquist
8774,2023,Q4,3.37,Gwendolyn Gray
8775,2024,Q4,4.02,Trystan Fernandez
8776,2024,Q1,3.53,Alexandra Kirill
8777,2022,Q3,2.0,Cruz Ashley
8778,2026,Q1,3.97,Benjamin Burkett
8779,2025,Q3,2.17,Shaun Velazquez
8780,2024,Q1,1.68,Karli Parks
8781,2025,Q4,4.08,Ishaan Schaefer
8782,2022,Q2,2.83,Fletcher Maxwell
8783,2022,Q1,4.75,Maddison Dixon
8784,2024,Q4,4.35,Karly Ho
8785,2025,Q3,1.96,Ramon Goodwin
8786,2023,Q2,2.11,Ned Miller
8787,2026,Q1,1.19,Rigoberto Allen
8788,2023,Q1,3.33,Abril Cunningham
8789,2024,Q4,4.62,Camila Dunn
8790,2022,Q4,2.74,Leyla Warren
8791,2025,Q1,1.35,Gia Franco
8792,2022,Q3,3.77,Arianna Horton
8793,2024,Q4,5.0,Rebecca Park
8794,2024,Q4,1.91,Dangelo Gould
8795,2026,Q4,3.02,Amirah Johnson
8796,2023,Q2,1.88,Asia Rivers
8797,2023,Q3,3.93,Kennedy Beard
8798,2025,Q4,2.07,Zara Werner
8799,2023,Q2,1.53,Fernanda Yu
8800,2026,Q1,4.68,Darnell Ritter
8801,2023,Q4,1.78,Chris Vincent
8802,2026,Q4,4.62,Jasper Harrison
8803,2022,Q4,2.45,Dalton Bowen
8804,2022,Q1,2.54,Javon Mckenzie
8805,2025,Q1,1.4,Alexandra Bean
8806,2022,Q2,3.0,Eugene Marks
8807,2023,Q4,1.19,Destiney Pearson
8808,2025,Q2,1.44,Rey Werner
8809,2025,Q4,3.6,Lisa Galia
8810,2022,Q4,2.86,Johnathan Harmon
8811,2024,Q2,4.11,Juliette Morton
8812,2025,Q4,4.14,Kimberly Beak
8813,2025,Q4,4.99,Julien Whitehead
8814,2022,Q2,4.83,Deven Huff
8815,2025,Q3,3.63,Abel Potts
8816,2025,Q1,2.66,Aubree Anderson
8817,2024,Q1,1.25,Hallie Macias
8818,2025,Q4,2.12,Susan Exantus
8819,2026,Q1,3.37,Nan Singh
8820,2022,Q1,1.59,Ricardo Ruiz
8821,2023,Q4,3.37,Nader Barton
8822,2025,Q1,1.31,Jaylyn Bruce
8823,2026,Q3,3.53,Kristen Tate
8824,2026,Q2,3.45,Holly Taylor
8825,2022,Q1,2.71,Pedro Harrison
8826,2024,Q2,2.63,Brooklynn Greene
8827,2023,Q4,2.33,Amiyah Ramirez
8828,2024,Q1,1.32,Benjamin Marquez
8829,2022,Q3,4.23,Jayne Horton
8830,2026,Q3,1.24,Ketsia Liebig
8831,2024,Q4,1.95,Deborah Love
8832,2025,Q2,3.95,Emmalee Cervantes
8833,2023,Q2,1.26,Mina Bryant
8834,2025,Q2,1.26,Brandon Dickerson
8835,2025,Q2,3.64,Desmond Anderson
8836,2026,Q1,2.17,Araceli Castillo
8837,2024,Q1,1.27,Eugene Marks
8838,2022,Q3,3.06,Lily Tyler
8839,2026,Q4,4.27,Alex Collins
8840,2026,Q3,2.52,Jovan Giles
8841,2025,Q3,2.75,Shari Ngodup
8842,2022,Q4,3.27,Chaim Patrick
8843,2024,Q4,1.59,Jakob Luna
8844,2024,Q3,1.78,Emerson Gallagher
8845,2025,Q3,1.86,Taryn Snow
8846,2023,Q1,1.73,Victoria Franco
8847,2022,Q4,4.93,Cassius Gates
8848,2026,Q2,2.78,Ahmed Montgomery
8849,2026,Q3,2.07,Emanuel Haas
8850,2025,Q1,1.59,Shyanne Stark
8851,2026,Q2,4.68,Weston Preston
8852,2024,Q4,1.2,Simeon Roy
8853,2022,Q4,3.83,Joy Sellers
8854,2023,Q4,4.29,Marlene Bates
8855,2023,Q1,1.3,Richard Deleon
8856,2024,Q4,4.25,Michael Carey
8857,2025,Q1,4.76,Darius Koch
8858,2026,Q2,3.07,Jazlene Lozano
8859,2024,Q2,1.86,Giovanna Morton
8860,2026,Q4,3.1,Dakota Lowery
8861,2023,Q4,3.83,Amirah Stanley
8862,2025,Q1,2.8,Camila Dunn
8863,2023,Q1,3.06,Mallory Figueroa
8864,2025,Q4,2.46,Jonathan Adkins
8865,2025,Q2,4.79,Lyla Wong
8866,2022,Q2,1.48,Jenna Maddox
8867,2022,Q3,1.75,Selina Tapia
8868,2024,Q1,4.24,Lillianna Hull
8869,2024,Q3,3.77,Noemi Randall
8870,2026,Q3,3.88,Walter Dominguez
8871,2024,Q3,4.63,Isis Ortega
8872,2022,Q2,1.89,Faith Golden
8873,2022,Q3,1.32,Alfred Goodman
8874,2024,Q2,4.4,Harrison Hunt
8875,2026,Q3,3.27,Zoey Page
8876,2025,Q2,3.14,Jairo Blanchard
8877,2026,Q3,1.33,Virginia Wallace
8878,2023,Q1,3.92,Timothy Goodwin
8879,2024,Q3,3.42,Jocelyn Jackson
8880,2025,Q3,1.57,Lyric Butler
8881,2025,Q4,3.22,Abagail Villanueva
8882,2026,Q3,3.71,Jordyn Patel
8883,2022,Q4,3.29,Anna Von Massenbach
8884,2023,Q2,3.64,Noe Glenn
8885,2022,Q3,1.82,Phil Close
8886,2025,Q2,2.32,Jyoti Lajiri
8887,2024,Q1,2.46,Wesley Nguyen
8888,2025,Q3,4.84,Jeffery Hogan
8889,2026,Q1,2.31,Rosemary Thornton
8890,2025,Q1,4.0,Emanuel George
8891,2025,Q1,2.56,Addisyn Aguilar
8892,2026,Q4,3.87,Alena Ibarra
8893,2024,Q2,3.46,Brannon Miller
8894,2022,Q4,1.92,Ricardo Fitzgerald
8895,2025,Q1,1.3,Patience Henry
8896,2025,Q3,1.18,Rocco Vaughan
8897,2024,Q3,2.35,Zaiden Leblanc
8898,2022,Q2,4.84,Shyanne Stark
8899,2024,Q4,4.02,Nikhil Rivas
8900,2024,Q2,1.93,Harrison Camacho
8901,2026,Q3,1.19,Colby Andreola
8902,2024,Q4,4.4,John Bentley
8903,2022,Q2,4.51,Jonas Rowland
8904,2024,Q2,3.63,Bridger Alvarado
8905,2026,Q1,3.98,Ramon Watson
8906,2024,Q1,3.35,Ann Daniele
8907,2025,Q2,4.78,Giovani Roy
8908,2023,Q3,3.76,Jordyn Patel
8909,2023,Q1,1.49,Penelope Jordan
8910,2022,Q3,3.46,Kadence Simon
8911,2024,Q2,2.33,Matias Barton
8912,2023,Q2,1.92,Jayson Ferguson
8913,2022,Q3,1.75,Nikhil Rivas
8914,2026,Q1,3.22,Chance Braun
8915,2025,Q1,2.73,Aleena Mercer
8916,2022,Q2,3.94,Jennifer Zamora
8917,2025,Q2,4.22,Amirah Johnson
8918,2023,Q4,3.09,Iris Preston
8919,2026,Q2,1.11,Mohammed Mcintyre
8920,2024,Q3,1.03,Damien Howe
8921,2023,Q1,3.67,Lane Willis
8922,2024,Q1,4.13,Angelo Henry
8923,2022,Q1,1.32,Lia Blair
8924,2023,Q1,1.02,Adrienne J Homberger
8925,2025,Q3,1.49,Kaylah Moon
8926,2026,Q4,4.13,Aidyn Cuevas
8927,2022,Q4,1.11,Simone Hayes
8928,2023,Q3,4.3,Noe Mann
8929,2022,Q3,3.35,Kaitlynn Aguirre
8930,2023,Q3,4.8,Cloe Mcgrath
8931,2026,Q4,4.35,Eddie Whitney
8932,2023,Q3,1.26,Kale Fischer
8933,2025,Q4,3.55,Braden Nicholson
8934,2025,Q4,4.1,Frankie Banks
8935,2023,Q2,3.59,Orion Ochoa
8936,2025,Q3,1.86,Susan Gordon
8937,2026,Q3,3.79,Colt Kemp
8938,2022,Q1,3.6,Kieran Morse
8939,2024,Q3,3.06,Gabriel Kirk
8940,2023,Q3,4.53,Zayne Mccullough
8941,2023,Q3,3.1,Chance Braun
8942,2026,Q1,2.28,Beckett Sandoval
8943,2024,Q3,3.46,Selena Yoder
8944,2025,Q4,4.24,Karla Hines
8945,2025,Q1,2.09,Sidney Lewis
8946,2026,Q2,2.59,Bella Norris
8947,2026,Q1,3.63,Mareli Wilson
8948,2023,Q2,4.51,Riley Leon
8949,2026,Q1,2.81,Iris Bruce
8950,2023,Q3,1.5,Robert Hubert
8951,2025,Q4,1.34,Sade Smith
8952,2023,Q4,4.96,Dheepa Nguyen
8953,2025,Q3,4.97,Victoria Franco
8954,2025,Q4,1.23,Alyssa Proctor
8955,2026,Q1,3.04,Caiden Hogan
8956,2025,Q2,2.39,Darryl Ponce
8957,2025,Q2,2.24,Urijah Houston
8958,2026,Q4,1.05,Taylor Sanders
8959,2022,Q1,3.81,Payten Harvey
8960,2026,Q3,3.49,Deshawn Henry
8961,2024,Q1,1.79,Vanessa Zuniga
8962,2025,Q2,1.11,Serena Lutz
8963,2022,Q2,3.84,Madden Lam
8964,2024,Q1,3.89,Pablo Parker
8965,2022,Q4,1.88,Annalise Gross
8966,2023,Q1,2.09,Essence Schwartz
8967,2024,Q3,4.4,Ronin Mclaughlin
8968,2025,Q3,1.9,Amaris Kirk
8969,2022,Q3,1.04,Harley Abbott
8970,2024,Q4,1.25,Makena Mcintosh
8971,2023,Q3,3.21,Miley Ortega
8972,2024,Q3,4.16,Abby Curtis
8973,2024,Q2,1.43,Carmen Atkins
8974,2023,Q2,4.17,Hector Escobar
8975,2026,Q4,2.24,Gilbert Klein
8976,2025,Q4,3.02,Joshua Hall
8977,2022,Q3,4.85,Mylee Snow
8978,2025,Q1,2.27,Rowan Cobb
8979,2023,Q4,1.24,Yesenia Nielsen
8980,2025,Q3,1.52,Adrianna Johnston
8981,2024,Q2,3.7,Jaylen Butler
8982,2026,Q1,1.9,Shana Maurice
8983,2024,Q2,2.26,Justice Rhodes
8984,2024,Q3,2.32,Gavyn Riggs
8985,2026,Q1,1.32,Gwendolyn Hogan
8986,2025,Q1,2.17,Teagan Swanson
8987,2025,Q1,2.31,Ricardo Ruiz
8988,2023,Q1,4.18,Saniyah Schroeder
8989,2026,Q1,3.57,Kole Quinn
8990,2023,Q2,4.93,Asia Rivers
8991,2023,Q1,1.36,Ruth Harrell
8992,2022,Q2,1.54,Randall Pearson
8993,2025,Q3,4.86,Lia Blair
8994,2025,Q4,4.89,Lauren Mahoney
8995,2024,Q2,4.26,Wilson Sloan
8996,2025,Q1,3.29,Jaliyah Gamble
8997,2022,Q4,3.2,Brendon Mcconnell
8998,2025,Q1,4.29,Andrew Szabo
8999,2022,Q4,1.73,Gabriel Kirk
9000,2023,Q1,4.61,Jabari Guerrero
9001,2024,Q3,1.57,Marquise Pacheco
9002,2022,Q4,1.12,Kaylynn Mcguire
9003,2025,Q2,3.15,Karla Hines
9004,2025,Q3,1.39,Jenna Cochran
9005,2024,Q2,4.24,Cortez Murillo
9006,2023,Q2,2.72,Braedon Chandler
9007,2023,Q2,4.24,Mark Griffith
9008,2022,Q1,3.31,Trace Cherry
9009,2024,Q4,2.47,Corinne Campos
9010,2022,Q3,2.51,Jase Waters
9011,2025,Q1,3.5,Chase Lloyd
9012,2025,Q2,2.47,Mareli Parker
9013,2023,Q1,1.89,Odin Camacho
9014,2024,Q1,4.95,Baron Lindsey
9015,2026,Q4,2.37,Zachery Moreno
9016,2025,Q1,4.72,Kaylee Harvey
9017,2023,Q2,1.82,Francis Robbins
9018,2023,Q1,4.11,Horia Ndzi
9019,2024,Q2,3.12,Lilliana Randolph
9020,2026,Q4,1.12,Brooks Leach
9021,2025,Q3,4.52,Heath Hodges
9022,2022,Q3,4.59,Devon Daniels
9023,2026,Q2,1.91,Natasha Valdez
9024,2022,Q3,1.59,Ezra Zhang
9025,2026,Q4,1.06,Aliana Nolan
9026,2025,Q1,4.31,Valeria Mayo
9027,2022,Q4,1.86,Shelby Frazier
9028,2022,Q4,1.48,Jasmine Rogers
9029,2025,Q1,4.35,Giselle Calderon
9030,2025,Q2,2.14,Roland Berg
9031,2026,Q4,4.55,Nola Gillespie
9032,2023,Q4,3.34,Kaeden Vargas
9033,2025,Q1,1.19,Marianne Eaton
9034,2024,Q2,3.54,Madden Lam
9035,2024,Q3,3.83,Julien Cisneros
9036,2026,Q2,3.07,Dominik Mullen
9037,2025,Q3,4.09,Anna Von Massenbach
9038,2026,Q2,2.4,Jean Engdahl
9039,2025,Q2,4.41,Victoria Franco
9040,2024,Q1,1.79,Kayla Farrell
9041,2022,Q4,3.99,Amaris Miller
9042,2024,Q1,2.21,Ryan Lynch
9043,2023,Q3,1.97,Breanna Cardenas
9044,2023,Q2,4.12,Tucker Sweeney
9045,2025,Q3,4.48,Taylor Sparks
9046,2023,Q1,3.17,Elle Spears
9047,2025,Q3,3.11,Gia Franco
9048,2024,Q1,2.47,Erica French
9049,2022,Q2,2.05,Camden Mcclure
9050,2022,Q3,2.55,Serenity Thornton
9051,2023,Q1,4.35,Sanai Sweeney
9052,2025,Q1,3.26,Rogelio Flores
9053,2024,Q4,2.4,Layla Gutierrez
9054,2024,Q2,1.2,Joselyn Moss
9055,2022,Q2,4.74,Rodolfo Franklin
9056,2023,Q2,2.08,Irene Kim
9057,2024,Q1,2.99,Samson Meza
9058,2022,Q1,3.72,Cybil Trzeciak
9059,2025,Q4,2.69,Janessa Mcconnell
9060,2022,Q1,4.98,Lauren Peters
9061,2023,Q2,4.56,Yair Jennings
9062,2025,Q1,1.31,Kody Jimenez
9063,2022,Q2,2.7,Gerry Friedman
9064,2026,Q2,1.53,Bryanna Ibarra
9065,2026,Q1,1.45,Gabriel Smith
9066,2024,Q4,4.96,Milo Hood
9067,2026,Q4,1.87,Alma Fischer
9068,2022,Q2,4.65,Jesus Hendricks
9069,2026,Q1,3.07,Jasmine Rogers
9070,2026,Q2,1.38,Michaela Smith
9071,2023,Q2,2.39,Ryland Shepherd
9072,2026,Q3,1.24,Celeste Lin
9073,2025,Q3,3.4,Claire Gordon
9074,2023,Q4,2.55,Phoenix Pitts
9075,2025,Q2,3.98,Aurora Frederick
9076,2026,Q2,4.68,Hadassah Moran
9077,2023,Q2,1.37,Cruz Boyer
9078,2024,Q2,4.52,Aron Graham
9079,2024,Q3,4.06,Felipe Rollins
9080,2022,Q2,4.25,Dayton Castro
9081,2022,Q3,1.18,Raphael Francis
9082,2026,Q4,3.91,Dean Little
9083,2026,Q1,1.88,Rex England
9084,2024,Q4,4.49,Lyric Solomon
9085,2025,Q4,3.08,Deven Morse
9086,2022,Q4,4.35,Nina Panjwani
9087,2022,Q1,4.03,Frankie Yang
9088,2022,Q4,2.28,Gisselle Villanueva
9089,2024,Q4,2.64,Barrett Jennings
9090,2022,Q4,2.71,Alanna Mullins
9091,2023,Q1,1.5,Roxana Goyal
9092,2023,Q1,4.85,Deven Huff
9093,2024,Q1,2.78,Mattie Peters
9094,2024,Q2,4.57,Gavin Frye
9095,2024,Q1,1.02,Hunter Silva
9096,2026,Q1,4.18,Rosemary Thornton
9097,2024,Q4,1.47,Dennis Livingston
9098,2025,Q4,4.99,Sawyer Little
9099,2026,Q3,4.98,Evelin Snow
9100,2025,Q4,3.65,Chance Blackwell
9101,2024,Q2,3.06,Rigoberto Allen
9102,2022,Q4,1.88,Zariah Castaneda
9103,2026,Q1,1.49,Reginald Dougherty
9104,2026,Q2,3.35,Eileen Oneal
9105,2025,Q2,4.46,Kaila Johnston
9106,2025,Q1,3.13,Alexus Greer
9107,2025,Q4,3.47,Marisol Alvarez
9108,2022,Q4,1.59,Demetrius Cooley
9109,2024,Q2,2.27,Matilda Randall
9110,2023,Q3,3.59,Emiliano Rich
9111,2025,Q3,2.16,Raymond Ayers
9112,2026,Q1,3.48,Cason Tyler
9113,2025,Q2,4.35,Sharlene Terry
9114,2022,Q2,4.72,Ally Goodman
9115,2022,Q3,1.57,Kailee Harmon
9116,2026,Q3,4.47,Brenden Leach
9117,2023,Q2,2.79,Jakayla Dickson
9118,2026,Q3,1.9,Cody Bates
9119,2024,Q1,3.83,Leslie Zamora
9120,2023,Q1,1.67,Uriah Guerrero
9121,2022,Q3,3.77,Jerome Fischer
9122,2023,Q4,4.43,Ryker Hopkins
9123,2023,Q1,3.74,Maren Whitehead
9124,2022,Q4,2.99,Justice Branch
9125,2026,Q3,1.73,Raina Best
9126,2022,Q2,3.74,Caiden Lam
9127,2024,Q2,2.19,Tyler Hines
9128,2022,Q3,3.66,Mollie Woodward
9129,2025,Q2,4.87,Brenton Monroe
9130,2025,Q4,2.24,Joanna Burnett
9131,2025,Q2,3.88,Jaylyn Contreras
9132,2026,Q3,1.83,Cody Bates
9133,2023,Q2,1.45,Lilly Turner
9134,2026,Q1,3.96,Grayson Preston
9135,2022,Q1,2.99,Kadyn Marsh
9136,2026,Q2,3.08,Mike Guilianno
9137,2022,Q2,1.79,Brice Phillips
9138,2024,Q2,3.9,Kayden Hill
9139,2026,Q2,2.78,Bradley Barnes
9140,2024,Q2,1.33,Meadow Reed
9141,2024,Q3,2.83,Lainey York
9142,2024,Q4,2.76,Cherish Preston
9143,2026,Q1,2.99,Bethany Mckay
9144,2025,Q4,1.0,Kaden Woodard
9145,2023,Q2,2.31,Ryker Cox
9146,2023,Q1,3.39,Timothy Villarreal
9147,2022,Q3,1.1,Nore Sadki
9148,2026,Q2,3.32,Julia Lawrence
9149,2023,Q4,3.56,Jaycee Osborn
9150,2024,Q2,2.2,Abdullah Pruitt
9151,2023,Q4,3.29,Drake Ashley
9152,2023,Q1,2.14,Gilbert Newman
9153,2023,Q1,4.37,Nancy Barrett
9154,2022,Q2,3.65,Bethany Terry
9155,2025,Q1,3.43,Isaias Briggs
9156,2026,Q4,3.62,Cheyanne Munoz
9157,2024,Q2,1.21,Antonio Gray
9158,2023,Q3,3.16,Evie Beard
9159,2024,Q4,2.19,Zoey Spence
9160,2026,Q4,4.22,Mia Cowan
9161,2023,Q1,2.08,Makaila Pham
9162,2024,Q3,4.31,Mekhi Hopkins
9163,2024,Q1,1.54,Rey Monroe
9164,2023,Q3,2.07,Shaun Velazquez
9165,2026,Q1,2.39,Maren Anderson
9166,2022,Q3,3.17,Beatrice Bean
9167,2024,Q3,2.54,Iris Preston
9168,2026,Q4,2.95,Melody Rollins
9169,2025,Q3,1.67,Alison Fuller
9170,2024,Q1,3.48,Ernest Munoz
9171,2023,Q2,1.82,Liam Figueroa
9172,2023,Q3,4.21,Troy Todd
9173,2026,Q3,1.93,Arielle Potts
9174,2024,Q3,3.14,Kristopher Owen
9175,2026,Q1,1.33,Kadyn Marsh
9176,2026,Q3,4.67,Rhett Holmes
9177,2022,Q4,4.81,Amiyah Ramirez
9178,2025,Q3,3.97,Rashad Wells
9179,2025,Q1,4.17,Amya Vega
9180,2022,Q1,4.17,Jacey Reeves
9181,2023,Q2,2.75,Ahmed Mcmahon
9182,2025,Q2,4.09,Kristen Peters
9183,2026,Q4,3.63,Kadyn Herring
9184,2025,Q2,2.4,Amelia Mueller
9185,2024,Q2,4.88,Emilio Daniel
9186,2024,Q4,1.06,Lindsay Becker
9187,2022,Q2,1.45,Nevaeh Soto
9188,2025,Q1,2.51,Alexis Moss
9189,2025,Q3,1.61,Emmalee Cervantes
9190,2022,Q1,4.24,India Kemp
9191,2026,Q4,4.6,Katelyn Stevens
9192,2023,Q4,4.24,Joanna Murphy
9193,2024,Q4,1.04,Mayra Moss
9194,2024,Q3,1.78,Samara Mcbride
9195,2023,Q1,1.11,Stephanie Wilkinson
9196,2026,Q1,1.19,Carly Figueroa
9197,2024,Q1,1.98,Nehemiah Leach
9198,2023,Q3,2.67,Frank Williams
9199,2023,Q4,3.88,Lilly Huynh
9200,2025,Q2,1.47,Simon Roup
9201,2023,Q1,1.03,Alexia Pham
9202,2023,Q4,3.61,Dustin Snow
9203,2025,Q1,4.05,Jaqueline Ford
9204,2022,Q2,1.24,Darian Wall
9205,2025,Q3,2.36,Rosa Rosales
9206,2026,Q3,1.01,Presley Padilla
9207,2025,Q2,4.15,Marques Zimmerman
9208,2024,Q3,4.81,Kaylyn Patrick
9209,2023,Q4,3.04,Darien Doyle
9210,2024,Q2,2.97,Amir Melendez
9211,2023,Q1,1.93,Marlee Stevens
9212,2023,Q1,3.74,Haleigh Carter
9213,2023,Q2,2.23,Guillermo Rose
9214,2022,Q4,4.8,Megan Huang
9215,2026,Q2,3.79,Alyson Hickman
9216,2022,Q1,3.6,Coleman Huffman
9217,2026,Q2,4.54,Keagan Villa
9218,2024,Q1,4.12,Darrell Zamora
9219,2026,Q4,4.54,Ramiro Savage
9220,2022,Q3,4.24,Madelyn Mcdonald
9221,2022,Q3,3.37,Emmalee Cervantes
9222,2022,Q3,4.26,Bianca Cardenas
9223,2024,Q3,4.33,Kayla Peterson
9224,2024,Q1,2.63,Alexandra Kirill
9225,2025,Q4,2.69,Ralph Barrera
9226,2025,Q3,2.43,Stephen Daugherty
9227,2024,Q4,4.66,Natasha Valdez
9228,2025,Q3,1.35,Morgan Hammond
9229,2022,Q1,4.27,Lilyana Huffman
9230,2024,Q3,3.14,Beckett Sandoval
9231,2022,Q4,4.95,Laylah Branch
9232,2025,Q2,3.26,Cayden Maynard
9233,2022,Q3,2.1,Harmony Pruitt
9234,2024,Q1,2.98,Sandra Atkinson
9235,2025,Q3,3.94,Ari Anthony
9236,2023,Q2,2.56,Nathaly Huffman
9237,2025,Q1,2.55,Soren Downs
9238,2023,Q1,4.73,Emiliano Rich
9239,2026,Q2,1.34,Micheal Drake
9240,2024,Q2,2.14,Junior Bridges
9241,2023,Q4,4.5,Jair Silva
9242,2022,Q1,1.96,William Douglas
9243,2023,Q2,2.24,Linda Dolan
9244,2025,Q3,4.5,Giovanni Whitaker
9245,2026,Q3,1.46,Mayra Moss
9246,2025,Q2,3.2,Melody Rollins
9247,2024,Q3,1.2,Alison Evans
9248,2023,Q4,2.81,Kira Soto
9249,2024,Q2,4.71,Seffi Shields
9250,2024,Q2,4.39,Geoff Dickinson
9251,2022,Q2,4.37,Landyn Velez
9252,2023,Q3,4.6,Adyson Strickland
9253,2022,Q2,2.73,Nikhil Pineda
9254,2025,Q2,4.54,Dante Strong
9255,2026,Q4,3.45,Kristie Nowlan
9256,2025,Q1,3.77,Kadence Gentry
9257,2024,Q4,2.9,Karla Reed
9258,2022,Q3,1.18,Rey Monroe
9259,2022,Q2,4.7,Audrina Yu
9260,2022,Q4,2.86,Francisco Simon
9261,2025,Q4,1.12,Jaden Houston
9262,2026,Q3,3.72,Odin Key
9263,2026,Q4,3.39,Bridger Alvarado
9264,2026,Q3,1.66,Noemi Brewer
9265,2025,Q3,4.84,Eli Grant
9266,2024,Q3,3.3,Keshawn Le
9267,2022,Q2,4.99,Aron Grant
9268,2025,Q2,2.61,Trina Hendrickson
9269,2024,Q1,1.56,Reginald Klein
9270,2025,Q4,4.58,Gunnar Webster
9271,2022,Q1,3.87,Layton Goodwin
9272,2023,Q3,4.54,Samuel Jennings
9273,2023,Q1,2.0,Shana Maurice
9274,2026,Q1,2.66,Brenna Decker
9275,2025,Q3,1.42,Ronnie Middleton
9276,2024,Q4,4.08,Kai Holt
9277,2026,Q1,1.24,Hillary Clements
9278,2026,Q3,1.18,Alanna Mullins
9279,2026,Q1,3.64,Amari Bowen
9280,2022,Q2,1.24,Reginald Dougherty
9281,2022,Q3,2.8,Zayne Mccullough
9282,2023,Q4,2.41,Maxim Mooney
9283,2022,Q3,2.47,Gilbert Klein
9284,2022,Q3,4.21,Liam Snow
9285,2025,Q2,2.46,Bobby Chung
9286,2024,Q3,4.59,Beatrice Bean
9287,2023,Q1,3.57,Moshe Hunter
9288,2025,Q4,3.07,James Cockel
9289,2025,Q4,4.73,Richard Nelson
9290,2024,Q2,1.97,Whitney Gill
9291,2025,Q1,1.78,Samir Gray
9292,2025,Q2,1.4,Meadow Delgado
9293,2023,Q2,2.09,Benjamin Marquez
9294,2026,Q4,3.9,Arianna Horton
9295,2023,Q2,1.46,Orlando Henderson
9296,2025,Q1,4.25,Taniya Lane
9297,2024,Q4,3.38,Sonia Chung
9298,2023,Q2,1.0,Uriah Briggs
9299,2026,Q3,3.72,Kai Gaines
9300,2024,Q3,3.78,Dane Owens
9301,2023,Q2,4.83,Adrien Olsen
9302,2025,Q1,3.61,Asia Rivers
9303,2025,Q3,2.32,Jayvon Simpson
9304,2023,Q4,2.94,Raegan Stanton
9305,2023,Q4,3.04,Luke Heath
9306,2022,Q3,1.06,Judith Carabbio
9307,2022,Q2,4.63,Juliet Wall
9308,2022,Q1,1.29,Daniel Frye
9309,2023,Q2,2.38,Reid Park
9310,2024,Q4,4.88,Zaniyah Roman
